id	header	gene	species	PCo1	PCo2	PCo3	PCo4	PCo5	PCo6	PCo7	PCo8	PCo9	PCo10	cluster_best
mm10.ENSMUST00000025647_Pga5_27628_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	mm10.ENSMUST00000025647#Pga5#27628#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	Pga5	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.18054728132156278	0.014706880924959215	-0.024876481859968155	0.015022815301788846	0.037609528504804375	-0.049415048498796486	-0.01973728017368508	-0.015421496847675761	-0.00944030211508205	-0.029021368661318853	1
HLbosTau10.ENSBTAT00000063428_ENSBTAG00000051196_167_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	HLbosTau10.ENSBTAT00000063428#ENSBTAG00000051196#167#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	ENSBTAG00000051196	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.1722193081172982	0.03787901760556068	-0.013231721188157982	0.0023234255427630125	0.031931408601122556	0.04208800372567019	0.00395347039378233	-0.01282418555669527	0.027391140298482317	-0.03342214242324404	1
HLbosTau10.ENSBTAT00000017669_ENSBTAG00000035736_779_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	HLbosTau10.ENSBTAT00000017669#ENSBTAG00000035736#779#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	ENSBTAG00000035736	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.17313769725797493	0.03609090540785902	-0.07398939062647115	0.019481110221317433	0.06158210861374429	-0.023200331005678438	-0.033545753110750476	-0.00937708975659826	-0.024369754291982085	-0.034976001855095994	1
mm10.ENSMUST00000025647_Pga5_26119_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	mm10.ENSMUST00000025647#Pga5#26119#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	Pga5	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.1528750642813015	0.04693314055769387	-0.038911204187400426	0.0737975667837169	-0.048056298416064354	-0.07450390124465164	0.014675057079463183	0.01902118539809454	0.0031655865338105125	0.01333523975942664	1
HLbosTau10.ENSBTAT00000005384_PAG10_17449_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	HLbosTau10.ENSBTAT00000005384#PAG10#17449#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	PAG10	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.1831651368509005	0.05677823155257864	-0.013572412336636799	0.0026245368670112235	0.02081694813977113	0.07919023111359272	0.03584665814854851	-0.008763591396356121	0.02962799802761668	-0.003807881278687893	1
HLbosTau10.ENSBTAT00000050648_PAG9_123_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	HLbosTau10.ENSBTAT00000050648#PAG9#123#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	PAG9	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.17941198262809968	0.05343286350101617	-0.03473606869038651	-0.011483912436110655	-0.008051070348630084	0.15684506073228408	0.039311919768918784	-0.01121266814537376	0.021932435835233303	-0.018455659228821385	1
HLbosTau10.NM_001109978_PAG7_15706_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	HLbosTau10.NM_001109978#PAG7#15706#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	PAG7	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.18515389418781567	0.045250535024756317	-0.029368115131942412	0.009984222475344527	0.02557720627146057	-0.0281101014800173	-0.032087498920929165	0.007888470693149822	-0.024235293934710894	-0.01949310223465209	1
HLbosTau10.NM_176625_PAG16_3302_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	HLbosTau10.NM_176625#PAG16#3302#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	PAG16	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.176351710781817	0.00381133200256822	-0.05714345854128099	-0.04144019360089878	0.015001573707621077	-0.015742167051331336	-0.005025068235860192	-0.037462824519151595	0.03803283641526724	-0.030718629788019005	1
HLbosTau10.ENSBTAT00000030243_PAG3_1219_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	HLbosTau10.ENSBTAT00000030243#PAG3#1219#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	PAG3	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.18250116521834578	0.03317320152649616	0.003731068162311421	0.025647699459161087	0.03413709940331874	0.035151885957347064	-0.031158558474690002	0.02467718226414672	0.05506002968609205	-0.021732162286256473	1
HLbosTau10.ENSBTAT00000038878_PAG6_1254_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	HLbosTau10.ENSBTAT00000038878#PAG6#1254#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	PAG6	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.17168109761642708	0.03437992482815564	-0.02943320186839355	0.014088258650338635	0.0011302491943871746	0.13465540315151178	0.0333341143549886	-0.0069163969047781725	-0.012061658047861704	0.026602182484227375	1
mm10.ENSMUST00000025647_Pga5_24323_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	mm10.ENSMUST00000025647#Pga5#24323#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	Pga5	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.15527719468922463	0.08729907934829069	0.014519332946087597	-0.04313892069053182	0.11156067377593726	-0.011145951058176092	0.012456919563301964	-0.003788109071720832	-0.038223577369623875	0.023805792858834624	1
mm10.ENSMUST00000025647_Pga5_33047_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	mm10.ENSMUST00000025647#Pga5#33047#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	Pga5	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.1586745059841329	0.07949672541514463	0.020977894758488578	-0.025379708618001807	0.10410904908594837	0.021805893530910715	-0.013096450316587741	-0.002563588600888745	-0.04168686325228977	-0.003924630581460877	1
HLbosTau10.ENSBTAT00000009701_ENSBTAG00000038506_163_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	HLbosTau10.ENSBTAT00000009701#ENSBTAG00000038506#163#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	ENSBTAG00000038506	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.18161127682769365	0.030471151890023338	-0.02845676998888211	0.0005058338221866611	0.034647037760114796	0.04570020008136226	-0.014081061868079614	0.002507348482010941	0.05602853471931208	0.01404557393609769	1
mm10.ENSMUST00000025647_Pga5_36301_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	mm10.ENSMUST00000025647#Pga5#36301#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	Pga5	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.168167686006168	3.7707772501138134e-05	-0.08106347375761135	8.059970846587194e-05	0.04675174417382001	-0.03020093121482507	-0.03692774641467136	-0.03752236427289211	0.05087852086923357	-0.008610042228486617	1
mm10.ENSMUST00000025647_Pga5_27275_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	mm10.ENSMUST00000025647#Pga5#27275#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	Pga5	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.18153667107012914	0.026344942874853228	-0.06679594953847157	-0.011713887158532279	0.0314153878397212	-0.04789761305233209	-0.017305527902494316	-0.01585110889772056	-0.021108722233969528	0.023348820448448816	1
HLbosTau10.ENSBTAT00000005384_PAG10_8470_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	HLbosTau10.ENSBTAT00000005384#PAG10#8470#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	PAG10	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.1499722129310785	0.06102082150868854	0.02047510874912088	0.012458640315599819	0.12794088998509615	-0.019982037050942366	-0.009607685310845944	0.045371567258864064	-0.019864798329292162	0.016471958746263678	1
HLbosTau10.ENSBTAT00000030244_ENSBTAG00000050440_124_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	HLbosTau10.ENSBTAT00000030244#ENSBTAG00000050440#124#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	ENSBTAG00000050440	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.1858837585455405	0.052433376261673645	-0.027485439066249274	0.007273719735972077	0.024386484684659697	-0.0010062892817172017	-0.0031890954513796375	-0.012614274349097022	-0.046660688688417835	-0.002457880160398501	1
mm10.ENSMUST00000025647_Pga5_33957_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	mm10.ENSMUST00000025647#Pga5#33957#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	Pga5	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.18126271747753667	0.02174081389141589	-0.045214591362430626	0.0427295085240748	0.06651111921346888	-0.07682658338380291	-0.0218055578132372	-0.015314608362785948	-0.0214675692741427	0.0047189009690389635	1
mm10.ENSMUST00000025647_Pga5_33100_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	mm10.ENSMUST00000025647#Pga5#33100#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	Pga5	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.1773876303819643	0.03367663901955733	-0.03409594221578595	0.046268517688382985	0.049810715297511875	-0.0613466758149044	-0.014812950642702428	0.05934931706358679	-0.03200759338371295	-0.0007798291885450297	1
HLbosTau10.ENSBTAT00000017669_ENSBTAG00000035736_181_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	HLbosTau10.ENSBTAT00000017669#ENSBTAG00000035736#181#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	ENSBTAG00000035736	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.17022069197563727	0.05884489033698463	-0.06567517115671223	-0.008905522174834328	0.012163005866336665	0.09969639247704534	-0.021390277871399764	-0.008918802174505467	0.02812366073173416	-0.06432136251142115	1
HLbosTau10.ENSBTAT00000064112_ENSBTAG00000054180_224_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	HLbosTau10.ENSBTAT00000064112#ENSBTAG00000054180#224#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	ENSBTAG00000054180	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.16136917521298802	0.06606765777808289	-0.03800508022633465	0.03982084533777025	0.0567405225795231	0.030837288792168335	-0.008765678834426088	-0.04198732741473256	-0.006309419150377743	-0.05253259830819162	1
HLbosTau10.ENSBTAT00000079331_ENSBTAG00000051501_6498_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	HLbosTau10.ENSBTAT00000079331#ENSBTAG00000051501#6498#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	ENSBTAG00000051501	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.17801893190962664	0.09295597514722265	-0.07016255098387172	-0.002240537375052733	0.026709386243181078	0.11714601447714221	0.0018031446203550714	-0.028967898135365117	0.0223063204895249	0.014437307212779023	1
HLbosTau10.ENSBTAT00000005399_PAG11_4383_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	HLbosTau10.ENSBTAT00000005399#PAG11#4383#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	PAG11	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.18193007699342248	0.08327955136248827	-0.03816585686725091	-0.02156629095695989	0.0019754988802918733	0.07443164178955435	-0.008295408228277776	-0.04540282560421788	0.013466440037886407	0.012775596518743023	1
HLbosTau10.ENSBTAT00000038954_PAG21_2795_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	HLbosTau10.ENSBTAT00000038954#PAG21#2795#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	PAG21	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.1815350164599892	0.029358927305324006	-0.004003251534147959	0.011847809821759593	0.028989200917099018	0.030925021569964937	-0.019387098611976256	0.0070435068734092925	0.04977077159996402	-0.0020430712263137217	1
HLbosTau10.ENSBTAT00000063428_ENSBTAG00000051196_8132_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	HLbosTau10.ENSBTAT00000063428#ENSBTAG00000051196#8132#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	ENSBTAG00000051196	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.17290439151262102	0.0376942005905928	-0.018286225641412787	0.00042882135155307665	0.02918097951087352	0.06389005261596921	0.044752930803264354	-0.015199019450117283	0.014707068700191478	-0.007046604547666897	1
HLbosTau10.ENSBTAT00000009701_ENSBTAG00000038506_21466_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	HLbosTau10.ENSBTAT00000009701#ENSBTAG00000038506#21466#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	ENSBTAG00000038506	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.17889573366966227	0.07341207954618678	-0.03819875454568232	0.009153800906281293	0.02988285618537437	0.1280895417142988	0.039541574505985305	0.0065467047678904	0.052885343930182564	0.0310442415814775	1
HLbosTau10.ENSBTAT00000027020_ENSBTAG00000035736_13087_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	HLbosTau10.ENSBTAT00000027020#ENSBTAG00000035736#13087#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	ENSBTAG00000035736	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.1752500359283501	0.04809578250342017	-0.03490404099252348	-0.03364425834651821	0.0031515763298949474	0.10541718024898016	0.03817112784453389	-0.026271075043214746	0.054253572879285304	0.019650263536819493	1
mm10.ENSMUST00000025647_Pga5_31184_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	mm10.ENSMUST00000025647#Pga5#31184#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	Pga5	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.15757161817976165	0.06122088375974751	-0.014998746788400312	0.06927130626706547	-0.0571472163050796	-0.050837151747124464	0.017052105442678465	0.014994632681613149	0.024376715566830676	-0.008286262621602609	1
mm10.ENSMUST00000025647_Pga5_34210_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	mm10.ENSMUST00000025647#Pga5#34210#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	Pga5	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.1862767198553884	0.03962752535434588	-0.020364662861365207	0.03431025559781646	0.04397218674637117	-0.03824287981291495	-0.007279451489958416	-0.025737547087304292	-0.03907495353527094	-0.01795807566309572	1
mm10.ENSMUST00000025647_Pga5_31422_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	mm10.ENSMUST00000025647#Pga5#31422#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	Pga5	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.16955516913946111	0.051236991000176715	-0.04851107478879878	0.03006804445205052	0.03755944807406648	0.05277351098751894	-0.041139151694549195	-0.012384267650787754	0.029404947703117884	-0.01429601696305604	1
mm10.ENSMUST00000025647_Pga5_26273_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	mm10.ENSMUST00000025647#Pga5#26273#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	Pga5	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.18050618024287807	0.002584999299289254	-0.07201306625855952	-0.03141423411328454	0.03064131905559099	0.0044133425144182465	0.002684915842512056	-0.052822738237204785	0.03927008870187415	0.00488408206579839	1
HLbosTau10.ENSBTAT00000025567_PAG12_2613_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	HLbosTau10.ENSBTAT00000025567#PAG12#2613#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	PAG12	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.18473731993963294	0.031052058541605053	0.010800541356253251	-0.05397065489461345	-0.0026728099154676274	0.0712225863940975	-0.005177745460193927	0.009442018847660757	0.05637610602177583	0.006911525439910324	1
mm10.ENSMUST00000025647_Pga5_33019_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	mm10.ENSMUST00000025647#Pga5#33019#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	Pga5	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.18206592856611012	0.013526865411233033	-0.03083255859309546	-0.0015533249091909112	0.03320099401126062	-0.02278197750492397	-0.0230207960284135	-0.008540184705050777	0.03759646750266361	0.005355308515212784	1
HLbosTau10.ENSBTAT00000030243_PAG3_14872_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	HLbosTau10.ENSBTAT00000030243#PAG3#14872#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	PAG3	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.17956949902588926	0.02642598142471754	-0.04088682664931176	0.015177092682677413	0.038361388547796	0.01663623390439497	-0.018141444788277648	-0.02258367347793801	0.013306445175030499	0.003621165883089676	1
HLbosTau10.ENSBTAT00000063428_ENSBTAG00000051196_77_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	HLbosTau10.ENSBTAT00000063428#ENSBTAG00000051196#77#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	ENSBTAG00000051196	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.1562888762298215	0.06673009669992991	-0.039937149587945156	0.04215632419726058	-0.03765857877954056	-0.016170234893039315	0.07711915777522632	-0.037672037184462034	0.001989870082111372	-0.017517146336514678	1
mm10.ENSMUST00000025647_Pga5_10499_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	mm10.ENSMUST00000025647#Pga5#10499#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	Pga5	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.10706210859221962	-0.053011136541575216	0.1449591886139829	-0.01172126724195058	-0.0446461139885317	0.054493466853157604	-0.0022456503121796507	-0.015953524035827806	-0.03278583277853886	-0.0066326690792720645	1
HLbosTau10.ENSBTAT00000025567_PAG12_42720_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	HLbosTau10.ENSBTAT00000025567#PAG12#42720#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	PAG12	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.08410331960891068	-0.07176858638084117	0.0389038932785687	-0.13723703238094795	-0.040781719751072386	0.01652127541577743	0.033357494286583654	0.017537836141643642	-0.00960700064472945	-0.07414267755390178	1
HLbosTau10.ENSBTAT00000025593_PAG5_224_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	HLbosTau10.ENSBTAT00000025593#PAG5#224#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	PAG5	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.09579372206872576	-0.05220638587306745	0.09625023303346837	-0.04735196594827746	-0.05677377377312023	0.10119879032116402	0.033443026868128334	0.025429240243654016	-0.043713350084796855	-0.0016337838137979559	1
HLbosTau10.ENSBTAT00000038878_PAG6_171850_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	HLbosTau10.ENSBTAT00000038878#PAG6#171850#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	PAG6	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.08817394974697869	-0.03524812916582656	0.11494002464576397	-0.01685735953256575	-0.13570706530855045	-0.06758150749236302	0.0537572126602993	-0.015403261232121173	0.014029007882463586	0.0327867512384421	1
HLbosTau10.ENSBTAT00000030244_ENSBTAG00000050440_336252_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	HLbosTau10.ENSBTAT00000030244#ENSBTAG00000050440#336252#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	ENSBTAG00000050440	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.02945491681968511	-0.02629157963029947	0.05455703938899177	-0.11936490550276012	-0.2331534929528154	0.11911532987650587	0.12012117731195479	-0.03342436525242361	0.03539827594668033	0.06233867318088961	1
HLbosTau10.ENSBTAT00000030188_ENSBTAG00000024611_44081_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	HLbosTau10.ENSBTAT00000030188#ENSBTAG00000024611#44081#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	ENSBTAG00000024611	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.089991302435635	-0.02252105029937114	0.15632172847271816	-0.12461537250570515	-0.09152595932816933	0.06515999093013151	0.02570236113610798	0.021307585234361732	-0.06583045330459616	0.04236528718981831	1
HLbosTau10.ENSBTAT00000005399_PAG11_3603_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	HLbosTau10.ENSBTAT00000005399#PAG11#3603#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	PAG11	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.06934070676122883	-0.04962045174959163	0.13646899907384272	-0.13265435466256625	0.02810295862257617	-0.009800421332575799	-0.0313360587465806	0.021191941828933712	-0.024114723951639713	0.03604379650730545	1
HLbosTau10.ENSBTAT00000030188_ENSBTAG00000024611_181_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	HLbosTau10.ENSBTAT00000030188#ENSBTAG00000024611#181#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	ENSBTAG00000024611	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	0.0763914733050393	-0.07503720133679014	0.1235458685865447	-0.07017435045896549	-0.11054689957121633	0.12824979635337164	0.025023122596829296	0.042819715179234025	-0.04570853279418329	0.009589768618328177	1
hg38.ENST00000312403.10_PGA5_4647_Capra_hircus__goat__HLcapHir2__GCA_001704415.1	hg38.ENST00000312403.10#PGA5#4647#Capra_hircus__goat__HLcapHir2__GCA_001704415.1	PGA5	Capra_hircus__goat__HLcapHir2__GCA_001704415.1	-0.1597961069477779	0.15887654569098036	0.05197467015294662	-0.023510322215201374	0.00040254500206045313	0.2618245721153926	-0.04024621180476279	0.08066866511632363	0.020805733728349873	0.10914964904009947	2
hg38.ENST00000312403.10_PGA5_4133_Capra_ibex__Alpine_ibex__HLcapIbex2__GCA_054642885.1	hg38.ENST00000312403.10#PGA5#4133#Capra_ibex__Alpine_ibex__HLcapIbex2__GCA_054642885.1	PGA5	Capra_ibex__Alpine_ibex__HLcapIbex2__GCA_054642885.1	-0.1528121056353732	0.15302058249751613	0.052111334865413424	-0.029055677295424506	0.0013398121256194338	0.2708095335398797	-0.03915174726085303	0.08663789065362547	0.017024212444820358	0.09203304789706433	2
HLbosTau10.ENSBTAT00000005399_PAG11_2137_Capra_ibex__Alpine_ibex__HLcapIbex2__GCA_054642885.1	HLbosTau10.ENSBTAT00000005399#PAG11#2137#Capra_ibex__Alpine_ibex__HLcapIbex2__GCA_054642885.1	PAG11	Capra_ibex__Alpine_ibex__HLcapIbex2__GCA_054642885.1	0.07098404677232205	-0.04863714823449358	0.1355152162010266	-0.13401470455927664	0.027861881093795674	-0.0037458073548287	-0.02855150416766107	0.019279457978191344	-0.020385672559452374	0.03701690916911146	1
HLbosTau10.ENSBTAT00000030188_ENSBTAG00000024611_101_Capra_ibex__Alpine_ibex__HLcapIbex2__GCA_054642885.1	HLbosTau10.ENSBTAT00000030188#ENSBTAG00000024611#101#Capra_ibex__Alpine_ibex__HLcapIbex2__GCA_054642885.1	ENSBTAG00000024611	Capra_ibex__Alpine_ibex__HLcapIbex2__GCA_054642885.1	0.07331967989536883	-0.0702333083772463	0.12294127013302632	-0.08505616683639522	-0.10679668310981118	0.1310605066047217	0.02248171618099149	0.04771126800160172	-0.05106332141204548	0.0059543043402155394	1
HLbosTau10.ENSBTAT00000017585_ENSBTAG00000013214_2137_Capra_ibex__Alpine_ibex__HLcapIbex2__GCA_054642885.1	HLbosTau10.ENSBTAT00000017585#ENSBTAG00000013214#2137#Capra_ibex__Alpine_ibex__HLcapIbex2__GCA_054642885.1	ENSBTAG00000013214	Capra_ibex__Alpine_ibex__HLcapIbex2__GCA_054642885.1	0.12433569545759474	-0.0032730993955524873	0.13044517927923663	-0.11470996120066985	-0.08431379481768304	0.07592181686097116	0.03361281617304174	0.017855583986498936	-0.041914182468500254	0.014381725901901305	1
HLbosTau10.NM_001109978_PAG7_571_Capra_ibex__Alpine_ibex__HLcapIbex2__GCA_054642885.1	HLbosTau10.NM_001109978#PAG7#571#Capra_ibex__Alpine_ibex__HLcapIbex2__GCA_054642885.1	PAG7	Capra_ibex__Alpine_ibex__HLcapIbex2__GCA_054642885.1	0.09417804469951299	-0.05376868760247142	0.09634881057642598	-0.045333731009153555	-0.05414520875868719	0.09845191174701944	0.03331764503724877	0.024188780572389303	-0.04511148632461806	-0.001853508845828973	1
HLbosTau10.ENSBTAT00000013786_PAG7_4269_Capra_ibex__Alpine_ibex__HLcapIbex2__GCA_054642885.1	HLbosTau10.ENSBTAT00000013786#PAG7#4269#Capra_ibex__Alpine_ibex__HLcapIbex2__GCA_054642885.1	PAG7	Capra_ibex__Alpine_ibex__HLcapIbex2__GCA_054642885.1	0.08670438540459022	-0.02967009189772377	0.11332524578332466	-0.0214733731756179	-0.14406894776788914	-0.0641209512834596	0.060419370682800955	-0.03008731689103512	0.003877721531947083	0.0350714286190132	1
mm10.ENSMUST00000025647_Pga5_50194_Capra_ibex__Alpine_ibex__HLcapIbex2__GCA_054642885.1	mm10.ENSMUST00000025647#Pga5#50194#Capra_ibex__Alpine_ibex__HLcapIbex2__GCA_054642885.1	Pga5	Capra_ibex__Alpine_ibex__HLcapIbex2__GCA_054642885.1	0.08461776135306222	-0.07133530572152794	0.0393475085604932	-0.13756692419574848	-0.04137824927809662	0.01695308697397919	0.03353810143834224	0.017789652795896616	-0.009355082519176062	-0.0729124107300561	1
HLbosTau10.ENSBTAT00000005384_PAG10_2467_Capra_ibex__Alpine_ibex__HLcapIbex2__GCA_054642885.1	HLbosTau10.ENSBTAT00000005384#PAG10#2467#Capra_ibex__Alpine_ibex__HLcapIbex2__GCA_054642885.1	PAG10	Capra_ibex__Alpine_ibex__HLcapIbex2__GCA_054642885.1	0.08629934244899425	-0.018610957229271904	0.17126485335789698	-0.04064419860087727	0.02955102787139606	0.042631213241145785	0.013939159566683559	-0.016373752244716898	-0.061740080365184115	0.01242313392634706	1
HLbosTau10.ENSBTAT00000017669_ENSBTAG00000035736_471_Capra_ibex__Alpine_ibex__HLcapIbex2__GCA_054642885.1	HLbosTau10.ENSBTAT00000017669#ENSBTAG00000035736#471#Capra_ibex__Alpine_ibex__HLcapIbex2__GCA_054642885.1	ENSBTAG00000035736	Capra_ibex__Alpine_ibex__HLcapIbex2__GCA_054642885.1	0.08701686694196731	-0.026533131187919726	0.059051025825894304	0.011590868183841203	-0.08983467628233374	0.04365997760246056	0.01486200004518443	-0.0057466485332666436	0.02114549363554249	0.0717169020980031	1
mm10.ENSMUST00000025647_Pga5_19971_Capra_ibex__Alpine_ibex__HLcapIbex2__GCA_054642885.1	mm10.ENSMUST00000025647#Pga5#19971#Capra_ibex__Alpine_ibex__HLcapIbex2__GCA_054642885.1	Pga5	Capra_ibex__Alpine_ibex__HLcapIbex2__GCA_054642885.1	0.18059844475280987	-0.0011280269253425405	-0.06899715945927946	-0.032929221983943706	0.025326009009220597	0.009876485085770157	0.0022504569246557513	-0.047409758317505574	0.0375390700966985	0.0036307871211817095	1
HLbosTau10.ENSBTAT00000017585_ENSBTAG00000013214_142_Capra_ibex__Alpine_ibex__HLcapIbex2__GCA_054642885.1	HLbosTau10.ENSBTAT00000017585#ENSBTAG00000013214#142#Capra_ibex__Alpine_ibex__HLcapIbex2__GCA_054642885.1	ENSBTAG00000013214	Capra_ibex__Alpine_ibex__HLcapIbex2__GCA_054642885.1	0.14815968980156227	0.0721761658898488	-0.020518329013666785	0.07261408607247763	-0.050684164725692635	-0.03630858047698685	0.005496359732094827	0.030444480946452333	-0.010425595290558682	0.04148237129905045	1
